STAT_DATE,XMMC,day_of_week,common_holiday,holiday
20150529,╟вбэ╡╥,4,0,
20150530,╟вбэ╡╥,5,1,
20150531,╟вбэ╡╥,6,1,
20150601,╟вбэ╡╥,0,0,
20150602,╟вбэ╡╥,1,0,
20150603,╟вбэ╡╥,2,0,
20150604,╟вбэ╡╥,3,0,
20150605,╟вбэ╡╥,4,0,
20150606,╟вбэ╡╥,5,1,
20150607,╟вбэ╡╥,6,1,
20150608,╟вбэ╡╥,0,0,
20150609,╟вбэ╡╥,1,0,
20150610,╟вбэ╡╥,2,0,
20150611,╟вбэ╡╥,3,0,
20150612,╟вбэ╡╥,4,0,
20150613,╟вбэ╡╥,5,1,
20150614,╟вбэ╡╥,6,1,
20150615,╟вбэ╡╥,0,0,
20150616,╟вбэ╡╥,1,0,
20150617,╟вбэ╡╥,2,0,
20150618,╟вбэ╡╥,3,0,
20150619,╟вбэ╡╥,4,0,
20150620,╟вбэ╡╥,5,1,
20150621,╟вбэ╡╥,6,1,
20150622,╟вбэ╡╥,0,0,
20150623,╟вбэ╡╥,1,0,
20150624,╟вбэ╡╥,2,0,
20150625,╟вбэ╡╥,3,0,
20150626,╟вбэ╡╥,4,0,
20150627,╟вбэ╡╥,5,1,
20150628,╟вбэ╡╥,6,1,
20150629,╟вбэ╡╥,0,0,
20150630,╟вбэ╡╥,1,0,
20150701,╟вбэ╡╥,2,0,
20150702,╟вбэ╡╥,3,0,
20150703,╟вбэ╡╥,4,0,
20150704,╟вбэ╡╥,5,1,
20150705,╟вбэ╡╥,6,1,
20150706,╟вбэ╡╥,0,0,
20150707,╟вбэ╡╥,1,0,
20150708,╟вбэ╡╥,2,0,
20150709,╟вбэ╡╥,3,0,
20150710,╟вбэ╡╥,4,0,
20150711,╟вбэ╡╥,5,1,
20150712,╟вбэ╡╥,6,1,
20150713,╟вбэ╡╥,0,0,
20150714,╟вбэ╡╥,1,0,
20150715,╟вбэ╡╥,2,0,
20150716,╟вбэ╡╥,3,0,
20150717,╟вбэ╡╥,4,0,
20150718,╟вбэ╡╥,5,1,
20150719,╟вбэ╡╥,6,1,
20150720,╟вбэ╡╥,0,0,
20150721,╟вбэ╡╥,1,0,
20150722,╟вбэ╡╥,2,0,
20150723,╟вбэ╡╥,3,0,
20150724,╟вбэ╡╥,4,0,
20150725,╟вбэ╡╥,5,1,
20150726,╟вбэ╡╥,6,1,
20150727,╟вбэ╡╥,0,0,
20150728,╟вбэ╡╥,1,0,
20150729,╟вбэ╡╥,2,0,
20150730,╟вбэ╡╥,3,0,
20150731,╟вбэ╡╥,4,0,
20150801,╟вбэ╡╥,5,1,
20150802,╟вбэ╡╥,6,1,
20150803,╟вбэ╡╥,0,0,
20150804,╟вбэ╡╥,1,0,
20150805,╟вбэ╡╥,2,0,
20150806,╟вбэ╡╥,3,0,
20150807,╟вбэ╡╥,4,0,
20150808,╟вбэ╡╥,5,1,
20150809,╟вбэ╡╥,6,1,
20150810,╟вбэ╡╥,0,0,
20150811,╟вбэ╡╥,1,0,
20150812,╟вбэ╡╥,2,0,
20150813,╟вбэ╡╥,3,0,
20150814,╟вбэ╡╥,4,0,
20150817,╟вбэ╡╥,0,0,
20150818,╟вбэ╡╥,1,0,
20150819,╟вбэ╡╥,2,0,
20150820,╟вбэ╡╥,3,0,
20150821,╟вбэ╡╥,4,0,
20150822,╟вбэ╡╥,5,1,
20150823,╟вбэ╡╥,6,1,
20150824,╟вбэ╡╥,0,0,
20150825,╟вбэ╡╥,1,0,
20150826,╟вбэ╡╥,2,0,
20150827,╟вбэ╡╥,3,0,
20150828,╟вбэ╡╥,4,0,
20150829,╟вбэ╡╥,5,1,
20150830,╟вбэ╡╥,6,1,
20150831,╟вбэ╡╥,0,0,
20150901,╟вбэ╡╥,1,0,
20150902,╟вбэ╡╥,2,0,
20150903,╟вбэ╡╥,3,0,
20150904,╟вбэ╡╥,4,0,
20150905,╟вбэ╡╥,5,1,
20150906,╟вбэ╡╥,6,1,
20150907,╟вбэ╡╥,0,0,
20150908,╟вбэ╡╥,1,0,
20150909,╟вбэ╡╥,2,0,
20150910,╟вбэ╡╥,3,0,
20150911,╟вбэ╡╥,4,0,
20150912,╟вбэ╡╥,5,1,
20150913,╟вбэ╡╥,6,1,
20150914,╟вбэ╡╥,0,0,
20150915,╟вбэ╡╥,1,0,
20150916,╟вбэ╡╥,2,0,
20150917,╟вбэ╡╥,3,0,
20150918,╟вбэ╡╥,4,0,
20150919,╟вбэ╡╥,5,1,
20150920,╟вбэ╡╥,6,1,
20150921,╟вбэ╡╥,0,0,
20150922,╟вбэ╡╥,1,0,
20150923,╟вбэ╡╥,2,0,
20150924,╟вбэ╡╥,3,0,
20150925,╟вбэ╡╥,4,0,
20150926,╟вбэ╡╥,5,1,
20150927,╟вбэ╡╥,6,1,
20150928,╟вбэ╡╥,0,0,
20150929,╟вбэ╡╥,1,0,
20150930,╟вбэ╡╥,2,0,
20151001,╟вбэ╡╥,3,0,
20151002,╟вбэ╡╥,4,0,
20151003,╟вбэ╡╥,5,1,
20151004,╟вбэ╡╥,6,1,
20151005,╟вбэ╡╥,0,0,
20151006,╟вбэ╡╥,1,0,
20151007,╟вбэ╡╥,2,0,
20151008,╟вбэ╡╥,3,0,
20151009,╟вбэ╡╥,4,0,
20151010,╟вбэ╡╥,5,1,
20151011,╟вбэ╡╥,6,1,
20151012,╟вбэ╡╥,0,0,
20151013,╟вбэ╡╥,1,0,
20151014,╟вбэ╡╥,2,0,
20151015,╟вбэ╡╥,3,0,
20151016,╟вбэ╡╥,4,0,
20151017,╟вбэ╡╥,5,1,
20151018,╟вбэ╡╥,6,1,
20151019,╟вбэ╡╥,0,0,
20151020,╟вбэ╡╥,1,0,
20151021,╟вбэ╡╥,2,0,
20151022,╟вбэ╡╥,3,0,
20151023,╟вбэ╡╥,4,0,
20151024,╟вбэ╡╥,5,1,
20151025,╟вбэ╡╥,6,1,
20151026,╟вбэ╡╥,0,0,
20151027,╟вбэ╡╥,1,0,
20151028,╟вбэ╡╥,2,0,
20151029,╟вбэ╡╥,3,0,
20151030,╟вбэ╡╥,4,0,
20151031,╟вбэ╡╥,5,1,
20151101,╟вбэ╡╥,6,1,
20151102,╟вбэ╡╥,0,0,
20151103,╟вбэ╡╥,1,0,
20151104,╟вбэ╡╥,2,0,
20151105,╟вбэ╡╥,3,0,
20151106,╟вбэ╡╥,4,0,
20151107,╟вбэ╡╥,5,1,
20151108,╟вбэ╡╥,6,1,
20151109,╟вбэ╡╥,0,0,
20151110,╟вбэ╡╥,1,0,
20151111,╟вбэ╡╥,2,0,
20151112,╟вбэ╡╥,3,0,
20151113,╟вбэ╡╥,4,0,
20151114,╟вбэ╡╥,5,1,
20151115,╟вбэ╡╥,6,1,
20151116,╟вбэ╡╥,0,0,
20151117,╟вбэ╡╥,1,0,
20151118,╟вбэ╡╥,2,0,
20151119,╟вбэ╡╥,3,0,
20151120,╟вбэ╡╥,4,0,
20151121,╟вбэ╡╥,5,1,
20151122,╟вбэ╡╥,6,1,
20151123,╟вбэ╡╥,0,0,
20151124,╟вбэ╡╥,1,0,
20151125,╟вбэ╡╥,2,0,
20151126,╟вбэ╡╥,3,0,
20151127,╟вбэ╡╥,4,0,
20151128,╟вбэ╡╥,5,1,
20151129,╟вбэ╡╥,6,1,
20151130,╟вбэ╡╥,0,0,
20151201,╟вбэ╡╥,1,0,
20151202,╟вбэ╡╥,2,0,
20151203,╟вбэ╡╥,3,0,
20151204,╟вбэ╡╥,4,0,
20151205,╟вбэ╡╥,5,1,
20151206,╟вбэ╡╥,6,1,
20151207,╟вбэ╡╥,0,0,
20151208,╟вбэ╡╥,1,0,
20151209,╟вбэ╡╥,2,0,
20151210,╟вбэ╡╥,3,0,
20151211,╟вбэ╡╥,4,0,
20151212,╟вбэ╡╥,5,1,
20151213,╟вбэ╡╥,6,1,
20151214,╟вбэ╡╥,0,0,
20151215,╟вбэ╡╥,1,0,
20151216,╟вбэ╡╥,2,0,
20151217,╟вбэ╡╥,3,0,
20151218,╟вбэ╡╥,4,0,
20151219,╟вбэ╡╥,5,1,
20151220,╟вбэ╡╥,6,1,
20151221,╟вбэ╡╥,0,0,
20151222,╟вбэ╡╥,1,0,
20151223,╟вбэ╡╥,2,0,
20151224,╟вбэ╡╥,3,0,
20151225,╟вбэ╡╥,4,0,
20151226,╟вбэ╡╥,5,1,
20151227,╟вбэ╡╥,6,1,
20151228,╟вбэ╡╥,0,0,
20151229,╟вбэ╡╥,1,0,
20151230,╟вбэ╡╥,2,0,
20151231,╟вбэ╡╥,3,0,
20160101,╟вбэ╡╥,4,0,
20160102,╟вбэ╡╥,5,1,
20160103,╟вбэ╡╥,6,1,
20160104,╟вбэ╡╥,0,0,
20160105,╟вбэ╡╥,1,0,
20160106,╟вбэ╡╥,2,0,
20160107,╟вбэ╡╥,3,0,
20160108,╟вбэ╡╥,4,0,
20160109,╟вбэ╡╥,5,1,
20160110,╟вбэ╡╥,6,1,
20160111,╟вбэ╡╥,0,0,
20160112,╟вбэ╡╥,1,0,
20160113,╟вбэ╡╥,2,0,
20160114,╟вбэ╡╥,3,0,
20160115,╟вбэ╡╥,4,0,
20160116,╟вбэ╡╥,5,1,
20160117,╟вбэ╡╥,6,1,
20160118,╟вбэ╡╥,0,0,
20160119,╟вбэ╡╥,1,0,
20160120,╟вбэ╡╥,2,0,
20160121,╟вбэ╡╥,3,0,
20160122,╟вбэ╡╥,4,0,
20160123,╟вбэ╡╥,5,1,
20160124,╟вбэ╡╥,6,1,
20160125,╟вбэ╡╥,0,0,
20160126,╟вбэ╡╥,1,0,
20160127,╟вбэ╡╥,2,0,
20160128,╟вбэ╡╥,3,0,
20160129,╟вбэ╡╥,4,0,
20160130,╟вбэ╡╥,5,1,
20160131,╟вбэ╡╥,6,1,
20160201,╟вбэ╡╥,0,0,
20160202,╟вбэ╡╥,1,0,
20160203,╟вбэ╡╥,2,0,
20160204,╟вбэ╡╥,3,0,
20160205,╟вбэ╡╥,4,0,
20160206,╟вбэ╡╥,5,1,
20160209,╟вбэ╡╥,1,0,
20160210,╟вбэ╡╥,2,0,
20160211,╟вбэ╡╥,3,0,
20160212,╟вбэ╡╥,4,0,
20160213,╟вбэ╡╥,5,1,
20160214,╟вбэ╡╥,6,1,
20160215,╟вбэ╡╥,0,0,
20160216,╟вбэ╡╥,1,0,
20160217,╟вбэ╡╥,2,0,
20160218,╟вбэ╡╥,3,0,
20160219,╟вбэ╡╥,4,0,
20160220,╟вбэ╡╥,5,1,
20160221,╟вбэ╡╥,6,1,
20160222,╟вбэ╡╥,0,0,
20160223,╟вбэ╡╥,1,0,
20160224,╟вбэ╡╥,2,0,
20160225,╟вбэ╡╥,3,0,
20160226,╟вбэ╡╥,4,0,
20160227,╟вбэ╡╥,5,1,
20160228,╟вбэ╡╥,6,1,
20160229,╟вбэ╡╥,0,0,
20160301,╟вбэ╡╥,1,0,
20160302,╟вбэ╡╥,2,0,
20160303,╟вбэ╡╥,3,0,
20160304,╟вбэ╡╥,4,0,
20160305,╟вбэ╡╥,5,1,
20160306,╟вбэ╡╥,6,1,
20160307,╟вбэ╡╥,0,0,
20160308,╟вбэ╡╥,1,0,
20160309,╟вбэ╡╥,2,0,
20160310,╟вбэ╡╥,3,0,
20160311,╟вбэ╡╥,4,0,
20160312,╟вбэ╡╥,5,1,
20160313,╟вбэ╡╥,6,1,
20160314,╟вбэ╡╥,0,0,
20160315,╟вбэ╡╥,1,0,
20160316,╟вбэ╡╥,2,0,
20160317,╟вбэ╡╥,3,0,
20160318,╟вбэ╡╥,4,0,
20160319,╟вбэ╡╥,5,1,
20160320,╟вбэ╡╥,6,1,
20160321,╟вбэ╡╥,0,0,
20160322,╟вбэ╡╥,1,0,
20160323,╟вбэ╡╥,2,0,
20160324,╟вбэ╡╥,3,0,
20160325,╟вбэ╡╥,4,0,
20160326,╟вбэ╡╥,5,1,
20160327,╟вбэ╡╥,6,1,
20160328,╟вбэ╡╥,0,0,
20160329,╟вбэ╡╥,1,0,
20160330,╟вбэ╡╥,2,0,
20160331,╟вбэ╡╥,3,0,
20160401,╟вбэ╡╥,4,0,
20160402,╟вбэ╡╥,5,1,
20160403,╟вбэ╡╥,6,1,
20160404,╟вбэ╡╥,0,0,
20160405,╟вбэ╡╥,1,0,
20160406,╟вбэ╡╥,2,0,
20160407,╟вбэ╡╥,3,0,
20160408,╟вбэ╡╥,4,0,
20160409,╟вбэ╡╥,5,1,
20160410,╟вбэ╡╥,6,1,
20160411,╟вбэ╡╥,0,0,
20160412,╟вбэ╡╥,1,0,
20160413,╟вбэ╡╥,2,0,
20160414,╟вбэ╡╥,3,0,
20160415,╟вбэ╡╥,4,0,
20160416,╟вбэ╡╥,5,1,
20160417,╟вбэ╡╥,6,1,
20160418,╟вбэ╡╥,0,0,
20160419,╟вбэ╡╥,1,0,
20160420,╟вбэ╡╥,2,0,
20160421,╟вбэ╡╥,3,0,
20160422,╟вбэ╡╥,4,0,
20160423,╟вбэ╡╥,5,1,
20160424,╟вбэ╡╥,6,1,
20160425,╟вбэ╡╥,0,0,
20160426,╟вбэ╡╥,1,0,
20160427,╟вбэ╡╥,2,0,
20160428,╟вбэ╡╥,3,0,
20160429,╟вбэ╡╥,4,0,
20160430,╟вбэ╡╥,5,1,
20160501,╟вбэ╡╥,6,1,
20160502,╟вбэ╡╥,0,0,
20160503,╟вбэ╡╥,1,0,
20160504,╟вбэ╡╥,2,0,
20160505,╟вбэ╡╥,3,0,
20160506,╟вбэ╡╥,4,0,
20160507,╟вбэ╡╥,5,1,
20160508,╟вбэ╡╥,6,1,
20160509,╟вбэ╡╥,0,0,
20160510,╟вбэ╡╥,1,0,
20160511,╟вбэ╡╥,2,0,
20160512,╟вбэ╡╥,3,0,
20160513,╟вбэ╡╥,4,0,
20160514,╟вбэ╡╥,5,1,
20160515,╟вбэ╡╥,6,1,
20160516,╟вбэ╡╥,0,0,
20160517,╟вбэ╡╥,1,0,
20160518,╟вбэ╡╥,2,0,
20160519,╟вбэ╡╥,3,0,
20160520,╟вбэ╡╥,4,0,
20160521,╟вбэ╡╥,5,1,
20160522,╟вбэ╡╥,6,1,
20160523,╟вбэ╡╥,0,0,
20160524,╟вбэ╡╥,1,0,
20160525,╟вбэ╡╥,2,0,
20160526,╟вбэ╡╥,3,0,
20160527,╟вбэ╡╥,4,0,
20160528,╟вбэ╡╥,5,1,
20160529,╟вбэ╡╥,6,1,
20160530,╟вбэ╡╥,0,0,
20160531,╟вбэ╡╥,1,0,
20160601,╟вбэ╡╥,2,0,
20160602,╟вбэ╡╥,3,0,
20160603,╟вбэ╡╥,4,0,
20160604,╟вбэ╡╥,5,1,
20160605,╟вбэ╡╥,6,1,
20160606,╟вбэ╡╥,0,0,
20160607,╟вбэ╡╥,1,0,
20160608,╟вбэ╡╥,2,0,
20160609,╟вбэ╡╥,3,0,
20160610,╟вбэ╡╥,4,0,
20160611,╟вбэ╡╥,5,1,
20160612,╟вбэ╡╥,6,1,
20160613,╟вбэ╡╥,0,0,
20160614,╟вбэ╡╥,1,0,
20160615,╟вбэ╡╥,2,0,
20160616,╟вбэ╡╥,3,0,
20160617,╟вбэ╡╥,4,0,
20160618,╟вбэ╡╥,5,1,
20160619,╟вбэ╡╥,6,1,
20160620,╟вбэ╡╥,0,0,
20160621,╟вбэ╡╥,1,0,
20160622,╟вбэ╡╥,2,0,
20160623,╟вбэ╡╥,3,0,
20160624,╟вбэ╡╥,4,0,
20160625,╟вбэ╡╥,5,1,
20160626,╟вбэ╡╥,6,1,
20160627,╟вбэ╡╥,0,0,
20160628,╟вбэ╡╥,1,0,
20160629,╟вбэ╡╥,2,0,
20160630,╟вбэ╡╥,3,0,
20160701,╟вбэ╡╥,4,0,
20160702,╟вбэ╡╥,5,1,
20160703,╟вбэ╡╥,6,1,
20160704,╟вбэ╡╥,0,0,
20160705,╟вбэ╡╥,1,0,
20160706,╟вбэ╡╥,2,0,
20160707,╟вбэ╡╥,3,0,
20160708,╟вбэ╡╥,4,0,
20160709,╟вбэ╡╥,5,1,
20160710,╟вбэ╡╥,6,1,
20160711,╟вбэ╡╥,0,0,
20160712,╟вбэ╡╥,1,0,
20160713,╟вбэ╡╥,2,0,
20160714,╟вбэ╡╥,3,0,
20160715,╟вбэ╡╥,4,0,
20160716,╟вбэ╡╥,5,1,
20160717,╟вбэ╡╥,6,1,
20160718,╟вбэ╡╥,0,0,
20160719,╟вбэ╡╥,1,0,
20160720,╟вбэ╡╥,2,0,
20160721,╟вбэ╡╥,3,0,
20160722,╟вбэ╡╥,4,0,
20160723,╟вбэ╡╥,5,1,
20160724,╟вбэ╡╥,6,1,
20160725,╟вбэ╡╥,0,0,
20160726,╟вбэ╡╥,1,0,
20160727,╟вбэ╡╥,2,0,
20160728,╟вбэ╡╥,3,0,
20160729,╟вбэ╡╥,4,0,
20160730,╟вбэ╡╥,5,1,
20160731,╟вбэ╡╥,6,1,
20160801,╟вбэ╡╥,0,0,
20160802,╟вбэ╡╥,1,0,
20160803,╟вбэ╡╥,2,0,
20160804,╟вбэ╡╥,3,0,
20160805,╟вбэ╡╥,4,0,
20160806,╟вбэ╡╥,5,1,
20160807,╟вбэ╡╥,6,1,
20160808,╟вбэ╡╥,0,0,
20160809,╟вбэ╡╥,1,0,
20160810,╟вбэ╡╥,2,0,
20160811,╟вбэ╡╥,3,0,
20160812,╟вбэ╡╥,4,0,
20160813,╟вбэ╡╥,5,1,
20160814,╟вбэ╡╥,6,1,
20160815,╟вбэ╡╥,0,0,
20160816,╟вбэ╡╥,1,0,
20160817,╟вбэ╡╥,2,0,
20160818,╟вбэ╡╥,3,0,
20160819,╟вбэ╡╥,4,0,
20160820,╟вбэ╡╥,5,1,
20160821,╟вбэ╡╥,6,1,
20160822,╟вбэ╡╥,0,0,
20160823,╟вбэ╡╥,1,0,
20160824,╟вбэ╡╥,2,0,
20160825,╟вбэ╡╥,3,0,
20160826,╟вбэ╡╥,4,0,
20160827,╟вбэ╡╥,5,1,
20160828,╟вбэ╡╥,6,1,
20160829,╟вбэ╡╥,0,0,
20160830,╟вбэ╡╥,1,0,
20160831,╟вбэ╡╥,2,0,
20160901,╟вбэ╡╥,3,0,
20160902,╟вбэ╡╥,4,0,
20160903,╟вбэ╡╥,5,1,
20160904,╟вбэ╡╥,6,1,
20160905,╟вбэ╡╥,0,0,
20160906,╟вбэ╡╥,1,0,
20160907,╟вбэ╡╥,2,0,
20160908,╟вбэ╡╥,3,0,
20160909,╟вбэ╡╥,4,0,
20160910,╟вбэ╡╥,5,1,
20160911,╟вбэ╡╥,6,1,
20160912,╟вбэ╡╥,0,0,
20160913,╟вбэ╡╥,1,0,
20160914,╟вбэ╡╥,2,0,
20160915,╟вбэ╡╥,3,0,
20160916,╟вбэ╡╥,4,0,
20160917,╟вбэ╡╥,5,1,
20160918,╟вбэ╡╥,6,1,
20160919,╟вбэ╡╥,0,0,
20160920,╟вбэ╡╥,1,0,
20160921,╟вбэ╡╥,2,0,
20160922,╟вбэ╡╥,3,0,
20160923,╟вбэ╡╥,4,0,
20160924,╟вбэ╡╥,5,1,
20160925,╟вбэ╡╥,6,1,
20160926,╟вбэ╡╥,0,0,
20160927,╟вбэ╡╥,1,0,
20160928,╟вбэ╡╥,2,0,
20160929,╟вбэ╡╥,3,0,
20160930,╟вбэ╡╥,4,0,
20161001,╟вбэ╡╥,5,1,
20161002,╟вбэ╡╥,6,1,
20161003,╟вбэ╡╥,0,0,
20161004,╟вбэ╡╥,1,0,
20161005,╟вбэ╡╥,2,0,
20161006,╟вбэ╡╥,3,0,
20161007,╟вбэ╡╥,4,0,
20161008,╟вбэ╡╥,5,1,
20161009,╟вбэ╡╥,6,1,
20161010,╟вбэ╡╥,0,0,
20161011,╟вбэ╡╥,1,0,
20161012,╟вбэ╡╥,2,0,
20161013,╟вбэ╡╥,3,0,
20161014,╟вбэ╡╥,4,0,
20161015,╟вбэ╡╥,5,1,
20161016,╟вбэ╡╥,6,1,
20161017,╟вбэ╡╥,0,0,
20161018,╟вбэ╡╥,1,0,
20161019,╟вбэ╡╥,2,0,
20161020,╟вбэ╡╥,3,0,
20161021,╟вбэ╡╥,4,0,
20161022,╟вбэ╡╥,5,1,
20161023,╟вбэ╡╥,6,1,
20161024,╟вбэ╡╥,0,0,
20161025,╟вбэ╡╥,1,0,
20161026,╟вбэ╡╥,2,0,
20161027,╟вбэ╡╥,3,0,
20161028,╟вбэ╡╥,4,0,
20161029,╟вбэ╡╥,5,1,
20161030,╟вбэ╡╥,6,1,
20161031,╟вбэ╡╥,0,0,
20161101,╟вбэ╡╥,1,0,
20161102,╟вбэ╡╥,2,0,
20161103,╟вбэ╡╥,3,0,
20161104,╟вбэ╡╥,4,0,
20161105,╟вбэ╡╥,5,1,
20161106,╟вбэ╡╥,6,1,
20161107,╟вбэ╡╥,0,0,
20161108,╟вбэ╡╥,1,0,
20161109,╟вбэ╡╥,2,0,
20161110,╟вбэ╡╥,3,0,
20161111,╟вбэ╡╥,4,0,
20161112,╟вбэ╡╥,5,1,
20161113,╟вбэ╡╥,6,1,
20161114,╟вбэ╡╥,0,0,
20161115,╟вбэ╡╥,1,0,
20161116,╟вбэ╡╥,2,0,
20161117,╟вбэ╡╥,3,0,
20161118,╟вбэ╡╥,4,0,
20161119,╟вбэ╡╥,5,1,
20161120,╟вбэ╡╥,6,1,
20161121,╟вбэ╡╥,0,0,
20161122,╟вбэ╡╥,1,0,
20161123,╟вбэ╡╥,2,0,
20161124,╟вбэ╡╥,3,0,
20161125,╟вбэ╡╥,4,0,
20161126,╟вбэ╡╥,5,1,
20161127,╟вбэ╡╥,6,1,
20161128,╟вбэ╡╥,0,0,
20161129,╟вбэ╡╥,1,0,
20161130,╟вбэ╡╥,2,0,
20161201,╟вбэ╡╥,3,0,
20161202,╟вбэ╡╥,4,0,
20161203,╟вбэ╡╥,5,1,
20161204,╟вбэ╡╥,6,1,
20161205,╟вбэ╡╥,0,0,
20161206,╟вбэ╡╥,1,0,
20161207,╟вбэ╡╥,2,0,
20161208,╟вбэ╡╥,3,0,
20161209,╟вбэ╡╥,4,0,
20161210,╟вбэ╡╥,5,1,
20161211,╟вбэ╡╥,6,1,
20161212,╟вбэ╡╥,0,0,
20161213,╟вбэ╡╥,1,0,
20161214,╟вбэ╡╥,2,0,
20161215,╟вбэ╡╥,3,0,
20161216,╟вбэ╡╥,4,0,
20161217,╟вбэ╡╥,5,1,
20161218,╟вбэ╡╥,6,1,
20161219,╟вбэ╡╥,0,0,
20161220,╟вбэ╡╥,1,0,
20161221,╟вбэ╡╥,2,0,
20161222,╟вбэ╡╥,3,0,
20161223,╟вбэ╡╥,4,0,
20161224,╟вбэ╡╥,5,1,
20161225,╟вбэ╡╥,6,1,
20161226,╟вбэ╡╥,0,0,
20161227,╟вбэ╡╥,1,0,
20161228,╟вбэ╡╥,2,0,
20161229,╟вбэ╡╥,3,0,
20161230,╟вбэ╡╥,4,0,
20161231,╟вбэ╡╥,5,1,
20170101,╟вбэ╡╥,6,1,
20170102,╟вбэ╡╥,0,0,
20170103,╟вбэ╡╥,1,0,
20170104,╟вбэ╡╥,2,0,
20170105,╟вбэ╡╥,3,0,
20170106,╟вбэ╡╥,4,0,
20170107,╟вбэ╡╥,5,1,
20170108,╟вбэ╡╥,6,1,
20170109,╟вбэ╡╥,0,0,
20170110,╟вбэ╡╥,1,0,
20170111,╟вбэ╡╥,2,0,
20170112,╟вбэ╡╥,3,0,
20170113,╟вбэ╡╥,4,0,
20170114,╟вбэ╡╥,5,1,
20170115,╟вбэ╡╥,6,1,
20170116,╟вбэ╡╥,0,0,
20170117,╟вбэ╡╥,1,0,
20170118,╟вбэ╡╥,2,0,
20170119,╟вбэ╡╥,3,0,
20170120,╟вбэ╡╥,4,0,
20170121,╟вбэ╡╥,5,1,
20170122,╟вбэ╡╥,6,1,
20170123,╟вбэ╡╥,0,0,
20170124,╟вбэ╡╥,1,0,
20170125,╟вбэ╡╥,2,0,
20170126,╟вбэ╡╥,3,0,
20170129,╟вбэ╡╥,6,1,
20170130,╟вбэ╡╥,0,0,
20170131,╟вбэ╡╥,1,0,
20170201,╟вбэ╡╥,2,0,
20170202,╟вбэ╡╥,3,0,
20170203,╟вбэ╡╥,4,0,
20170204,╟вбэ╡╥,5,1,
20170205,╟вбэ╡╥,6,1,
20170206,╟вбэ╡╥,0,0,
20170207,╟вбэ╡╥,1,0,
20170208,╟вбэ╡╥,2,0,
20170209,╟вбэ╡╥,3,0,
20170210,╟вбэ╡╥,4,0,
20170211,╟вбэ╡╥,5,1,
20170212,╟вбэ╡╥,6,1,
20170213,╟вбэ╡╥,0,0,
20170214,╟вбэ╡╥,1,0,
20170215,╟вбэ╡╥,2,0,
20170216,╟вбэ╡╥,3,0,
20170217,╟вбэ╡╥,4,0,
20170218,╟вбэ╡╥,5,1,
20170219,╟вбэ╡╥,6,1,
20170220,╟вбэ╡╥,0,0,
20170221,╟вбэ╡╥,1,0,
20170222,╟вбэ╡╥,2,0,
20170223,╟вбэ╡╥,3,0,
20170224,╟вбэ╡╥,4,0,
20170225,╟вбэ╡╥,5,1,
20170226,╟вбэ╡╥,6,1,
20170227,╟вбэ╡╥,0,0,
20170228,╟вбэ╡╥,1,0,
20170301,╟вбэ╡╥,2,0,
20170302,╟вбэ╡╥,3,0,
20170303,╟вбэ╡╥,4,0,
20170304,╟вбэ╡╥,5,1,
20170305,╟вбэ╡╥,6,1,
20170306,╟вбэ╡╥,0,0,
20170307,╟вбэ╡╥,1,0,
20170308,╟вбэ╡╥,2,0,
20170309,╟вбэ╡╥,3,0,
20170310,╟вбэ╡╥,4,0,
20170311,╟вбэ╡╥,5,1,
20170312,╟вбэ╡╥,6,1,
20170313,╟вбэ╡╥,0,0,
20170314,╟вбэ╡╥,1,0,
20170315,╟вбэ╡╥,2,0,
20170316,╟вбэ╡╥,3,0,
20170317,╟вбэ╡╥,4,0,
20170318,╟вбэ╡╥,5,1,
20170319,╟вбэ╡╥,6,1,
20170320,╟вбэ╡╥,0,0,
20170321,╟вбэ╡╥,1,0,
20170322,╟вбэ╡╥,2,0,
20170323,╟вбэ╡╥,3,0,
20170324,╟вбэ╡╥,4,0,
20170325,╟вбэ╡╥,5,1,
20170326,╟вбэ╡╥,6,1,
20170327,╟вбэ╡╥,0,0,
20170328,╟вбэ╡╥,1,0,
20170329,╟вбэ╡╥,2,0,
20170330,╟вбэ╡╥,3,0,
20170331,╟вбэ╡╥,4,0,
20170401,╟вбэ╡╥,5,1,
20170402,╟вбэ╡╥,6,1,
20170403,╟вбэ╡╥,0,0,
20170404,╟вбэ╡╥,1,0,
20170405,╟вбэ╡╥,2,0,
20170406,╟вбэ╡╥,3,0,
20170407,╟вбэ╡╥,4,0,
20170408,╟вбэ╡╥,5,1,
20170409,╟вбэ╡╥,6,1,
20170410,╟вбэ╡╥,0,0,
20170411,╟вбэ╡╥,1,0,
20170412,╟вбэ╡╥,2,0,
20170413,╟вбэ╡╥,3,0,
20170414,╟вбэ╡╥,4,0,
20170415,╟вбэ╡╥,5,1,
20170416,╟вбэ╡╥,6,1,
20170417,╟вбэ╡╥,0,0,
20170418,╟вбэ╡╥,1,0,
20170419,╟вбэ╡╥,2,0,
20170420,╟вбэ╡╥,3,0,
20170421,╟вбэ╡╥,4,0,
20170422,╟вбэ╡╥,5,1,
20170423,╟вбэ╡╥,6,1,
20170424,╟вбэ╡╥,0,0,
20170425,╟вбэ╡╥,1,0,
20170426,╟вбэ╡╥,2,0,
20170427,╟вбэ╡╥,3,0,
20170428,╟вбэ╡╥,4,0,
20170429,╟вбэ╡╥,5,1,
20170430,╟вбэ╡╥,6,1,
20170501,╟вбэ╡╥,0,0,
